price_id,target_coverage,method,ERRF,capacity,exceedance,coverage,TUWR,width
R02,0.40000000000000002,EnbPI-RH,1.4561261347901961,0.84760010654325679,0.60852602824693736,0.41534807693270737,0.14846603149207244,0.23722651217772264
R02,0.40000000000000002,Static,1.4240666712154293,0.75472639670402297,0.66934027451140776,0.37313665284717024,0.31255619271615609,0.2111383914363637
R02,0.40000000000000002,TSC,1.5631108842617889,1.0739596182762605,0.48915126598552716,0.51596801846364226,0.00022087398194000303,0.30081064468699309
R02,0.5,ACI,1.7336282158042886,1.3735760632155054,0.36005215258878265,0.62485605492927532,2.1769947347104092e-05,0.384972567422735
R02,0.5,AgACI,1.8423641435438056,1.5117533345978733,0.33061080894593187,0.65701633352929789,1.5188335358444713e-06,0.42378640769867987
R02,0.5,EEE,1.6285303098811119,1.2302598850317927,0.39827042484931907,0.55700586851993439,0.054627325503745439,0.34471521400034405
R02,0.5,EnbPI-RH,1.5479950380933303,1.0692684158536805,0.47872662223964946,0.5133461909459105,0.17273593481948996,0.29949289119750416
R02,0.5,Static,1.5043097836337125,0.96644172646011739,0.53786805717359421,0.46873975673212359,0.34281676375743125,0.27060898968245728
R02,0.5,TSC,1.6743439296145988,1.2958116926126353,0.37853223700196298,0.60571731110840243,0.00067550837475021525,0.36312864309608683
R02,0.59999999999999998,ACI,1.8649256936804466,1.5949518989865878,0.26997379469385935,0.70421720825227974,0.00016550155584250741,0.44715679095393651
R02,0.59999999999999998,AgACI,1.9719639150694384,1.723686183208534,0.24827773186090776,0.72882947112888474,5.200004787959357e-05,0.48331810674661618
R02,0.59999999999999998,EEE,1.7529108982691937,1.4548124124741941,0.2980984857949997,0.64416280562808215,0.073262248914379227,0.40779176665270406
R02,0.59999999999999998,EnbPI-RH,1.666252198729506,1.3045692029123206,0.36168299581718605,0.6101287507994797,0.18546273453629802,0.36558861789936897
R02,0.59999999999999998,Static,1.6113370816734587,1.1960423647893481,0.41529471688410985,0.56606773218258244,0.35260740230884502,0.33510355101089467
R02,0.59999999999999998,TSC,1.8052894291087975,1.5226298302995604,0.28265959880923713,0.6905353962612587,0.0015224800136622357,0.42684160312050368
R02,0.69999999999999996,ACI,2.0222337975882922,1.8320585198309143,0.19017527775737902,0.77946850734234518,0.00093435072583998146,0.51375977433717457
